id_caracterizacion,cedula,nombre,entidadPublica,condecoraciones,hijosEntidadPublica,familiarPolicia,mayorEdadFamiliarPolicia,observacionesDisciplinarias,tipoInstitucionLegal,sanciones
9706,609525,susana salas,Minsalud,true,false,true,false,ObservacionMinsalud,Contraloria,false
9707,464978,humberto barrios,Armada,false,false,true,true,ObservacionInpec,Contraloria,true
9708,365828,david rodrigo,Policia,false,true,true,true,ObservacionInpec,Contraloria,false
9709,988083,cesar gonzalez,Mininterior,true,true,true,false,ObservacionArmada,Procuraduria,true
9710,128963,alfonso montero,Inpec,false,true,true,false,Null,Contraloria,true
9711,824254,daniel sarmiento,Inpec,true,true,true,false,ObservacionInpec,Null,true
9712,584240,marcos romero,Null,false,false,true,true,ObservacionMinsalud,Fiscalia,true
9713,408045,xavier medina,Mininterior,true,true,false,true,Null,Null,false
9714,812449,leonardo roberto,Minsalud,false,true,true,true,ObservacionInpec,Contraloria,true
9715,929399,pedro hernandez,Policia,true,false,true,false,ObservacionArmada,Contraloria,true
9716,145206,alicia rodriguez,Null,true,false,true,false,ObservacionArmada,Contraloria,false
9717,390986,ivana pineda,Policia,true,false,true,true,ObservacionMininterior,Contraloria,false
9718,692961,alberto serna,Policia,true,true,false,true,ObservacionArmada,Null,true
9719,249895,kira garcia,Minsalud,false,true,false,true,ObservacionMininterior,Null,false
9720,697274,leonardo morales,Null,true,false,true,false,ObservacionMinsalud,Fiscalia,true
9721,812574,teresa vargas,Minsalud,true,true,false,false,ObservacionArmada,Fiscalia,true
9722,751958,xavier franco,Mininterior,true,false,false,true,ObservacionInpec,Fiscalia,false
9723,509731,eliza diaz,Armada,false,false,true,true,ObservacionInpec,Fiscalia,false
9724,223145,ricardo gil,Mininterior,true,true,true,true,ObservacionMininterior,Null,false
9725,241115,daniel hinojosa,Inpec,false,true,false,true,ObservacionInpec,Contraloria,true
9726,483046,benjamin pinto,Inpec,true,false,false,false,ObservacionArmada,Null,true
9727,100986,miriam gil,Null,false,false,true,false,ObservacionArmada,Contraloria,true
9728,489372,carmen castro,Minsalud,true,true,true,true,Null,Contraloria,true
9729,117935,luis pineda,Inpec,false,false,false,false,ObservacionInpec,Contraloria,true
9730,655368,karen gomez,Armada,true,false,false,false,ObservacionInpec,Procuraduria,true
9731,678271,gabriela torres,Armada,false,true,true,true,ObservacionArmada,Procuraduria,false
9732,259392,wilson sierra,Armada,true,true,true,false,ObservacionMininterior,Contraloria,true
9733,910017,pablo bautista,Mininterior,false,true,false,true,ObservacionInpec,Contraloria,true
9734,669135,federico gomez,Mininterior,true,true,false,false,ObservacionMininterior,Contraloria,true
9735,552413,wilson vanegas,Null,false,false,true,false,Null,Fiscalia,false
9736,595898,josue hernandez,Null,false,true,false,true,ObservacionArmada,Fiscalia,false
9737,569936,elias cruz,Armada,false,true,false,true,ObservacionInpec,Procuraduria,true
9738,539596,ximena cifuentes,Null,true,false,false,true,ObservacionMininterior,Procuraduria,false
9739,282847,mario garcia,Mininterior,false,false,false,true,ObservacionMinsalud,Procuraduria,false
9740,936239,david lopez,Mininterior,true,true,true,true,ObservacionInpec,Procuraduria,true
9741,996592,teresa garcia,Null,false,false,false,false,Null,Procuraduria,true
9742,509051,alicia bautista,Minsalud,false,false,false,false,ObservacionInpec,Null,false
9743,458434,guillermo marin,Mininterior,false,false,true,true,ObservacionInpec,Contraloria,true
9744,524553,eugenia castro,Minsalud,false,false,false,true,Null,Null,false
9745,310313,lucia torres,Inpec,true,false,false,false,ObservacionMininterior,Null,true
9746,259996,samuel henao,Armada,false,false,true,false,ObservacionMininterior,Contraloria,false
9747,752032,jose delgado,Armada,false,true,true,true,ObservacionMinsalud,Null,true
9748,371804,beronica roa,Mininterior,false,true,false,false,ObservacionArmada,Null,true
9749,282324,benjamin torres,Mininterior,false,false,true,false,ObservacionMinsalud,Contraloria,true
9750,705545,claudia vega,Minsalud,true,false,true,false,ObservacionInpec,Contraloria,false
9751,307970,yadira pinto,Armada,true,false,false,true,ObservacionInpec,Contraloria,true
9752,124528,ricardo vargas,Inpec,true,false,false,false,ObservacionInpec,Contraloria,true
9753,130396,yolanda castillo,Minsalud,true,true,true,true,Null,Fiscalia,true
9754,334511,quiana vega,Mininterior,true,false,false,true,ObservacionMininterior,Procuraduria,true
9755,775913,hugo sanchez,Inpec,true,false,true,true,ObservacionArmada,Fiscalia,true
9756,976544,yolanda morales,Inpec,true,true,true,true,ObservacionMinsalud,Null,true
9757,605624,felipe guzman,Minsalud,false,false,false,false,ObservacionArmada,Procuraduria,true
9758,889021,rosa juarez,Mininterior,false,true,true,false,ObservacionInpec,Fiscalia,false
9759,851394,jorge alvarez,Inpec,false,true,false,true,ObservacionMininterior,Null,false
9760,612776,rosa castillo,Inpec,false,true,false,false,ObservacionInpec,Null,false
9761,835912,felipe gonzalez,Minsalud,true,true,false,false,ObservacionArmada,Null,true
9762,412610,guillermo calderon,Inpec,true,true,false,true,ObservacionInpec,Null,false
9763,783693,alexander romero,Mininterior,true,true,false,true,ObservacionMininterior,Procuraduria,false
9764,304260,belan hidalgo,Policia,true,false,false,false,ObservacionMinsalud,Contraloria,true
9765,451003,luis reyes,Null,true,true,false,true,ObservacionMininterior,Fiscalia,true
9766,523996,ivan jimenez,Minsalud,false,true,false,true,ObservacionMinsalud,Contraloria,false
9767,700496,julieta cameron,Minsalud,false,false,false,false,Null,Null,false
9768,692892,ursula pico,Armada,false,true,true,false,ObservacionMinsalud,Null,false
9769,255812,nicolas torres,Mininterior,true,false,false,false,ObservacionMininterior,Fiscalia,true
9770,139347,felicia cruz,Armada,true,false,true,false,ObservacionMinsalud,Null,false
9771,975781,lucia gonzalez,Mininterior,false,true,false,true,ObservacionMinsalud,Contraloria,false
9772,938469,wenceslao cruz,Mininterior,false,true,true,true,ObservacionMinsalud,Procuraduria,false
9773,799131,leonardo sierra,Mininterior,true,true,false,true,ObservacionMinsalud,Null,true
9774,873484,wilfredo rodrigo,Policia,true,true,true,false,ObservacionMinsalud,Null,false
9775,774373,samuel silva,Inpec,false,true,true,true,ObservacionInpec,Procuraduria,false
9776,575114,oscar delgado,Inpec,true,false,false,true,ObservacionInpec,Null,true
9777,165375,cesar reyes,Inpec,true,false,true,true,ObservacionArmada,Contraloria,true
9778,834080,ximena morales,Null,false,false,false,false,ObservacionArmada,Procuraduria,true
9779,354073,isabela marin,Minsalud,false,false,false,false,ObservacionMinsalud,Null,false
9780,386129,xavier pinto,Armada,false,false,false,true,Null,Fiscalia,true
9781,864621,montserrat reyes,Null,false,false,false,true,ObservacionInpec,Procuraduria,false
9782,207189,lidia murillo,Mininterior,true,true,false,true,ObservacionMinsalud,Null,false
9783,363556,eugenia gonzalez,Armada,false,false,true,true,Null,Procuraduria,false
9784,328993,marcos mora,Armada,true,false,false,false,ObservacionInpec,Contraloria,true
9785,411781,juan castro,Policia,true,false,false,false,ObservacionInpec,Fiscalia,true
9786,759501,silvia silva,Minsalud,true,true,false,true,Null,Contraloria,true
9787,642294,isidro garcia,Mininterior,true,true,true,true,Null,Procuraduria,true
9788,583752,zulema zapata,Null,true,true,true,true,Null,Procuraduria,false
9789,283201,javier soto,Mininterior,true,true,false,true,ObservacionMinsalud,Procuraduria,false
9790,657635,zoraida henao,Inpec,false,true,false,false,ObservacionMinsalud,Fiscalia,true
9791,415352,hugo torres,Armada,true,true,true,false,ObservacionMininterior,Null,true
9792,582785,blanca cameron,Armada,false,true,false,false,ObservacionArmada,Procuraduria,true
9793,406234,hector perez,Armada,false,true,false,true,ObservacionMinsalud,Procuraduria,true
9794,227996,javier cruz,Inpec,false,false,true,true,ObservacionArmada,Contraloria,true
9795,781784,jose delgado,Inpec,false,false,false,true,ObservacionMininterior,Fiscalia,true
9796,350844,francisco ruiz,Minsalud,true,true,true,false,ObservacionMinsalud,Fiscalia,false
9797,614849,sofia perez,Null,true,true,false,false,ObservacionArmada,Procuraduria,true
9798,349602,ricardo flores,Inpec,false,true,false,true,ObservacionMininterior,Fiscalia,false
9799,687512,carmen martinez,Inpec,false,false,false,false,ObservacionInpec,Procuraduria,true
9800,997887,karina pinto,Mininterior,true,true,true,true,ObservacionArmada,Null,true
9801,194463,francisco diaz,Policia,true,true,true,true,ObservacionInpec,Procuraduria,false
9802,669012,nicolas gomez,Armada,true,false,false,true,ObservacionInpec,Contraloria,true
9803,855008,oscar rivera,Minsalud,true,false,true,false,ObservacionArmada,Null,true
9804,299569,olivia guzman,Inpec,true,true,false,true,ObservacionInpec,Contraloria,false
9805,744306,juanita martinez,Inpec,true,false,true,false,ObservacionInpec,Procuraduria,true
9806,301568,cristobal jimenez,Policia,false,true,true,false,Null,Null,false
9807,532133,claudia fuentes,Policia,false,true,false,false,ObservacionMinsalud,Fiscalia,false
9808,819103,yolanda alvarado,Inpec,true,true,true,true,ObservacionArmada,Null,true
9809,391595,daniela sarmiento,Mininterior,false,true,true,true,ObservacionMininterior,Null,true
9810,814427,norma rivas,Inpec,true,false,false,false,ObservacionArmada,Null,true
9811,979325,pilar cruz,Armada,true,true,true,false,Null,Fiscalia,true
9812,148287,veronica navarro,Null,false,false,false,false,Null,Null,true
9813,918992,ivana delgado,Inpec,true,true,true,false,Null,Contraloria,true
9814,204976,tomas lopez,Mininterior,true,false,true,true,Null,Contraloria,true
9815,221385,yolanda garcia,Armada,false,true,true,false,ObservacionMinsalud,Fiscalia,true
9816,563033,raul rodriguez,Policia,true,false,false,false,ObservacionInpec,Fiscalia,false
9817,410322,quico castillo,Minsalud,false,true,true,true,Null,Null,true
9818,985628,silvia delgado,Armada,false,false,true,true,ObservacionMininterior,Procuraduria,false
9819,430022,zulema vargas,Policia,true,false,false,true,ObservacionInpec,Null,true
9820,752428,esteban reyes,Minsalud,true,false,true,false,ObservacionMinsalud,Procuraduria,false
9821,513972,belan delgado,Inpec,true,false,false,false,Null,Null,true
9822,248226,graciela flores,Null,true,false,false,false,Null,Procuraduria,true
9823,116824,alberto alvarado,Minsalud,false,true,false,false,ObservacionArmada,Fiscalia,true
9824,216469,ricardo juarez,Null,true,false,false,false,ObservacionMininterior,Null,false
9825,864257,tatiana moreno,Policia,false,true,false,true,Null,Null,false
9826,122946,helena vega,Mininterior,false,true,false,true,ObservacionMininterior,Fiscalia,false
9827,678844,wenceslao gomez,Policia,false,false,true,true,ObservacionMininterior,Procuraduria,true
9828,163475,raul cabrera,Null,false,true,false,true,ObservacionMinsalud,Procuraduria,false
9829,139696,dolores david,Policia,true,true,true,true,ObservacionArmada,Contraloria,true
9830,856045,julieta serrano,Policia,false,true,false,false,Null,Contraloria,false
9831,330449,diana hinojosa,Policia,true,true,true,true,ObservacionMininterior,Contraloria,true
9832,904015,zulema vega,Minsalud,false,true,false,true,Null,Null,false
9833,169598,xavier navarro,Null,false,true,false,true,ObservacionArmada,Fiscalia,true
9834,918235,rosa moreno,Armada,false,false,true,false,ObservacionInpec,Procuraduria,false
9835,890891,robinson roa,Mininterior,true,false,true,true,ObservacionArmada,Fiscalia,false
9836,347360,federico torres,Null,true,true,true,true,ObservacionMinsalud,Null,true
9837,197071,andres marin,Policia,true,true,false,false,Null,Contraloria,true
9838,422182,helena montero,Armada,true,true,false,false,ObservacionInpec,Procuraduria,true
9839,974204,gloria murillo,Null,false,true,true,false,Null,Procuraduria,true
9840,168628,olga martinez,Null,true,true,false,false,ObservacionMinsalud,Procuraduria,false
9841,330859,robinson torres,Armada,false,false,true,false,ObservacionArmada,Procuraduria,false
9842,741655,julieta gomez,Mininterior,false,false,false,false,ObservacionArmada,Contraloria,false
9843,441640,jorge garcia,Inpec,false,true,true,true,ObservacionMinsalud,Contraloria,true
9844,331826,isabela reyes,Minsalud,false,true,true,true,Null,Fiscalia,false
9845,837753,teresa sarmiento,Policia,true,false,false,false,Null,Null,true
9846,831974,marta castro,Armada,false,false,true,false,ObservacionMininterior,Null,true
9847,367341,sergio torres,Minsalud,false,false,true,false,Null,Fiscalia,true
9848,298660,zacarias vega,Armada,true,false,true,false,Null,Fiscalia,false
9849,552898,ricardo jimenez,Armada,false,true,true,true,ObservacionMinsalud,Contraloria,true
9850,510024,tomas ferrari,Armada,true,false,true,false,ObservacionMinsalud,Null,true
9851,347251,mariana pardo,Policia,false,true,true,true,ObservacionMinsalud,Contraloria,true
9852,452761,benjamin ruiz,Minsalud,false,true,false,true,ObservacionInpec,Contraloria,false
9853,102316,luisana rivas,Null,true,true,true,true,ObservacionArmada,Null,true
9854,662632,belan cifuentes,Armada,true,true,true,true,ObservacionInpec,Null,true
9855,428894,fabiola vanegas,Mininterior,true,true,false,false,Null,Fiscalia,false
9856,588686,robinson garcia,Armada,true,false,true,false,ObservacionInpec,Null,true
9857,964216,isabel ruiz,Mininterior,true,false,false,true,ObservacionMinsalud,Null,false
9858,368480,silvia moreno,Policia,false,false,false,true,Null,Null,false
9859,953397,teresa gonzalez,Armada,false,true,false,true,ObservacionMinsalud,Null,false
9860,748662,lidia ramirez,Null,true,true,false,true,Null,Contraloria,false
9861,495874,isabel salas,Mininterior,false,true,false,true,ObservacionInpec,Contraloria,false
9862,575561,helena jimenez,Inpec,true,true,false,true,ObservacionMinsalud,Procuraduria,false
9863,521175,ivana martinez,Armada,false,true,false,false,ObservacionMinsalud,Contraloria,false
9864,581144,federico flores,Armada,false,false,false,false,ObservacionMininterior,Fiscalia,true
9865,118941,montserrat pinto,Policia,false,false,false,true,ObservacionMininterior,Contraloria,true
9866,449686,montserrat castro,Inpec,true,true,true,true,ObservacionMininterior,Null,false
9867,934626,juan carrillo,Policia,true,true,true,true,ObservacionMininterior,Null,false
9868,607614,eugenia garcia,Policia,false,false,true,false,ObservacionArmada,Null,true
9869,153648,wenceslao barrios,Minsalud,true,true,true,true,ObservacionArmada,Null,false
9870,121191,jorge garcia,Mininterior,true,false,false,true,ObservacionInpec,Null,false
9871,921352,noelia rivera,Minsalud,false,true,false,true,Null,Null,true
9872,554933,jorge serrano,Armada,false,true,true,false,ObservacionMininterior,Null,false
9873,888473,bruno bautista,Mininterior,false,false,true,true,ObservacionMininterior,Contraloria,true
9874,752353,tomas rojas,Policia,false,false,true,true,ObservacionMinsalud,Procuraduria,false
9875,208215,yasmin torres,Policia,false,false,true,true,ObservacionMininterior,Fiscalia,false
9876,792471,felipe henao,Minsalud,true,false,true,true,ObservacionInpec,Fiscalia,true
9877,165636,mario rodriguez,Mininterior,true,false,true,false,Null,Null,true
9878,631267,josue juarez,Policia,true,true,false,false,Null,Contraloria,false
9879,376971,graciela ruiz,Minsalud,true,true,true,true,ObservacionMininterior,Contraloria,true
9880,551726,ignacio montero,Null,true,false,false,false,Null,Null,false
9881,161583,ivonne leon,Policia,false,false,false,false,ObservacionMininterior,Contraloria,true
9882,786940,teresa garcia,Minsalud,false,false,true,true,ObservacionInpec,Procuraduria,false
9883,585083,ricardo gonzalez,Armada,false,false,false,true,ObservacionArmada,Procuraduria,true
9884,431514,luisana alvarado,Null,false,true,true,true,ObservacionInpec,Procuraduria,true
9885,183076,veronica rodriguez,Policia,false,true,false,true,Null,Contraloria,true
9886,554272,esteban gonzalez,Inpec,false,false,true,true,ObservacionArmada,Fiscalia,true
9887,104166,carmen delgado,Mininterior,false,false,false,false,ObservacionMininterior,Null,true
